category	dataset	image	filename	tp_volume	fp_volume	fn_volume	tp_length	fp_length	fn_length	tp_count	fp_count	fn_count	distance	Unnamed: 0	my_metric
component_merging	Minivess	img_0	pred_17.png	63267.0	13757.0	0.0	3009.0	1154.0	0.0	4.0	0.0	18.0		16	1
component_merging	Minivess	img_2	gt.png	44722.0	0.0	0.0	2022.0	0.0	0.0	42.0	0.0	0.0		0	1
component_merging	Minivess	img_2	pred_0.png	44722.0	1946.0	0.0	2022.0	179.0	0.0	40.0	0.0	2.0		2	1
component_merging	Minivess	img_2	pred_1.png	44722.0	1966.0	0.0	2022.0	185.0	0.0	39.0	0.0	3.0		11	1
component_merging	Minivess	img_2	pred_2.png	44722.0	2714.0	0.0	2022.0	298.0	0.0	37.0	0.0	5.0		6	1
component_merging	Minivess	img_2	pred_3.png	44722.0	2855.0	0.0	2022.0	320.0	0.0	36.0	0.0	6.0		13	1
component_merging	Minivess	img_2	pred_4.png	44722.0	5346.0	0.0	2022.0	482.0	0.0	35.0	0.0	7.0		7	1
component_merging	Minivess	img_2	pred_5.png	44722.0	5834.0	0.0	2022.0	548.0	0.0	34.0	0.0	8.0		14	1
component_merging	Minivess	img_2	pred_6.png	44722.0	6754.0	0.0	2022.0	648.0	0.0	33.0	0.0	9.0		9	1
component_merging	Minivess	img_2	pred_7.png	44722.0	7624.0	0.0	2022.0	748.0	0.0	31.0	0.0	11.0		10	1
component_merging	Minivess	img_2	pred_8.png	44722.0	7909.0	0.0	2022.0	789.0	0.0	30.0	0.0	12.0		19	1
component_merging	Minivess	img_2	pred_9.png	44722.0	7959.0	0.0	2022.0	799.0	0.0	29.0	0.0	13.0		20	1
component_merging	Minivess	img_2	pred_10.png	44722.0	12995.0	0.0	2022.0	1013.0	0.0	28.0	0.0	14.0		5	1
component_merging	Minivess	img_2	pred_11.png	44722.0	13675.0	0.0	2022.0	1064.0	0.0	27.0	0.0	15.0		16	1
component_merging	Minivess	img_2	pred_12.png	44722.0	13957.0	0.0	2022.0	1128.0	0.0	25.0	0.0	17.0		17	1
component_merging	Minivess	img_2	pred_13.png	44722.0	14767.0	0.0	2022.0	1170.0	0.0	24.0	0.0	18.0		8	1
component_merging	Minivess	img_2	pred_14.png	44722.0	14896.0	0.0	2022.0	1195.0	0.0	23.0	0.0	19.0		12	1
component_merging	Minivess	img_2	pred_15.png	44722.0	15090.0	0.0	2022.0	1217.0	0.0	22.0	0.0	20.0		1	1
component_merging	Minivess	img_2	pred_16.png	44722.0	15224.0	0.0	2022.0	1260.0	0.0	21.0	0.0	21.0		3	1
component_merging	Minivess	img_2	pred_17.png	44722.0	15785.0	0.0	2022.0	1324.0	0.0	19.0	0.0	23.0		18	1
component_merging	Minivess	img_2	pred_18.png	44722.0	15918.0	0.0	2022.0	1350.0	0.0	18.0	0.0	24.0		4	1
component_merging	Minivess	img_2	pred_19.png	44722.0	19149.0	0.0	2022.0	1493.0	0.0	17.0	0.0	25.0		15	1
component_merging	Minivess	img_1	gt.png	56469.0	0.0	0.0	2510.0	0.0	0.0	27.0	0.0	0.0		0	1
component_merging	Minivess	img_1	pred_0.png	56469.0	279.0	0.0	2510.0	66.0	0.0	26.0	0.0	1.0		2	1
component_merging	Minivess	img_1	pred_1.png	56469.0	360.0	0.0	2510.0	93.0	0.0	25.0	0.0	2.0		11	1
component_merging	Minivess	img_1	pred_2.png	56469.0	1584.0	0.0	2510.0	185.0	0.0	24.0	0.0	3.0		6	1
component_merging	Minivess	img_1	pred_3.png	56469.0	1834.0	0.0	2510.0	247.0	0.0	23.0	0.0	4.0		13	1
component_merging	Minivess	img_1	pred_4.png	56469.0	1964.0	0.0	2510.0	279.0	0.0	22.0	0.0	5.0		7	1
component_merging	Minivess	img_1	pred_5.png	56469.0	2000.0	0.0	2510.0	286.0	0.0	21.0	0.0	6.0		14	1
component_merging	Minivess	img_1	pred_6.png	56469.0	2108.0	0.0	2510.0	310.0	0.0	20.0	0.0	7.0		9	1
component_merging	Minivess	img_1	pred_7.png	56469.0	2115.0	0.0	2510.0	313.0	0.0	19.0	0.0	8.0		10	1
component_merging	Minivess	img_1	pred_8.png	56469.0	2892.0	0.0	2510.0	387.0	0.0	18.0	0.0	9.0		18	1
component_merging	Minivess	img_1	pred_9.png	56469.0	2915.0	0.0	2510.0	399.0	0.0	17.0	0.0	10.0		19	1
component_merging	Minivess	img_1	pred_10.png	56469.0	3098.0	0.0	2510.0	438.0	0.0	16.0	0.0	11.0		5	1
component_merging	Minivess	img_1	pred_11.png	56469.0	3165.0	0.0	2510.0	459.0	0.0	15.0	0.0	12.0		15	1
component_merging	Minivess	img_1	pred_12.png	56469.0	3257.0	0.0	2510.0	467.0	0.0	14.0	0.0	13.0		16	1
component_merging	Minivess	img_1	pred_13.png	56469.0	3569.0	0.0	2510.0	511.0	0.0	13.0	0.0	14.0		8	1
component_merging	Minivess	img_1	pred_14.png	56469.0	3806.0	0.0	2510.0	544.0	0.0	12.0	0.0	15.0		12	1
component_merging	Minivess	img_1	pred_15.png	56469.0	4229.0	0.0	2510.0	618.0	0.0	11.0	0.0	16.0		1	1
component_merging	Minivess	img_1	pred_16.png	56469.0	5534.0	0.0	2510.0	710.0	0.0	10.0	0.0	17.0		3	1
component_merging	Minivess	img_1	pred_17.png	56469.0	6897.0	0.0	2510.0	845.0	0.0	9.0	0.0	18.0		17	1
component_merging	Minivess	img_1	pred_18.png	56469.0	16690.0	0.0	2510.0	1095.0	0.0	8.0	0.0	19.0		4	1
component_merging	NeuroMorpho	img_0	gt.png	59104.0	0.0	0.0	18614.0	0.0	0.0	1.0	0.0	0.0		0	1
component_merging	NeuroMorpho	img_2	gt.png	86444.0	0.0	0.0	26268.0	0.0	0.0	1.0	0.0	0.0		0	1
component_merging	NeuroMorpho	img_1	gt.png	67749.0	0.0	0.0	21776.0	0.0	0.0	1.0	0.0	0.0		0	1
disconnection	Roads	img_0	gt.png	148257.0	0.0	0.0	21040.0	0.0	0.0	8.0	0.0	0.0		0	1
disconnection	Roads	img_0	pred_0.png	147000.0	0.0	1257.0	20872.0	0.0	168.0	8.0	6.0	0.0		2	1
disconnection	Roads	img_0	pred_1.png	146275.0	0.0	1982.0	20778.0	0.0	262.0	8.0	11.0	0.0		11	1
disconnection	Roads	img_0	pred_2.png	145469.0	0.0	2788.0	20689.0	0.0	351.0	8.0	16.0	0.0		6	1
disconnection	Roads	img_0	pred_3.png	144959.0	0.0	3298.0	20627.0	0.0	413.0	8.0	21.0	0.0		13	1
disconnection	Roads	img_0	pred_4.png	144149.0	0.0	4108.0	20510.0	0.0	530.0	8.0	26.0	0.0		7	1
disconnection	Roads	img_0	pred_5.png	143738.0	0.0	4519.0	20463.0	0.0	577.0	8.0	31.0	0.0		14	1
disconnection	Roads	img_0	pred_6.png	143034.0	0.0	5223.0	20366.0	0.0	674.0	8.0	36.0	0.0		9	1
disconnection	Roads	img_0	pred_7.png	141925.0	0.0	6332.0	20228.0	0.0	812.0	8.0	41.0	0.0		10	1
disconnection	Roads	img_0	pred_8.png	141571.0	0.0	6686.0	20176.0	0.0	864.0	8.0	46.0	0.0		19	1
disconnection	Roads	img_0	pred_9.png	141205.0	0.0	7052.0	20133.0	0.0	907.0	8.0	51.0	0.0		20	1
disconnection	Roads	img_0	pred_10.png	140763.0	0.0	7494.0	20079.0	0.0	961.0	8.0	55.0	0.0		5	1
disconnection	Roads	img_0	pred_11.png	140172.0	0.0	8085.0	19996.0	0.0	1044.0	8.0	60.0	0.0		16	1
disconnection	Roads	img_0	pred_12.png	139734.0	0.0	8523.0	19936.0	0.0	1104.0	8.0	65.0	0.0		17	1
disconnection	Roads	img_0	pred_13.png	139114.0	0.0	9143.0	19847.0	0.0	1193.0	8.0	70.0	0.0		8	1
disconnection	Roads	img_0	pred_14.png	138475.0	0.0	9782.0	19764.0	0.0	1276.0	8.0	75.0	0.0		12	1
disconnection	Roads	img_0	pred_15.png	138059.0	0.0	10198.0	19695.0	0.0	1345.0	8.0	80.0	0.0		1	1
disconnection	Roads	img_0	pred_16.png	137693.0	0.0	10564.0	19646.0	0.0	1394.0	8.0	85.0	0.0		3	1
disconnection	Roads	img_0	pred_17.png	137445.0	0.0	10812.0	19615.0	0.0	1425.0	8.0	90.0	0.0		18	1
disconnection	Roads	img_0	pred_18.png	136706.0	0.0	11551.0	19516.0	0.0	1524.0	8.0	95.0	0.0		4	1
disconnection	Roads	img_0	pred_19.png	136427.0	0.0	11830.0	19483.0	0.0	1557.0	8.0	100.0	0.0		15	1
disconnection	Roads	img_2	gt.png	206563.0	0.0	0.0	31942.0	0.0	0.0	8.0	0.0	0.0		0	1
disconnection	Roads	img_2	pred_0.png	204321.0	0.0	2242.0	31607.0	0.0	335.0	8.0	6.0	0.0		2	1
disconnection	Roads	img_2	pred_1.png	203432.0	0.0	3131.0	31481.0	0.0	461.0	8.0	11.0	0.0		11	1
disconnection	Roads	img_2	pred_2.png	202108.0	0.0	4455.0	31276.0	0.0	666.0	8.0	16.0	0.0		6	1
disconnection	Roads	img_2	pred_3.png	201305.0	0.0	5258.0	31161.0	0.0	781.0	8.0	21.0	0.0		13	1
disconnection	Roads	img_2	pred_4.png	199248.0	0.0	7315.0	30834.0	0.0	1108.0	8.0	26.0	0.0		7	1
disconnection	Roads	img_2	pred_5.png	198776.0	0.0	7787.0	30770.0	0.0	1172.0	8.0	31.0	0.0		14	1
disconnection	Roads	img_2	pred_6.png	197578.0	0.0	8985.0	30575.0	0.0	1367.0	8.0	36.0	0.0		9	1
disconnection	Roads	img_2	pred_7.png	197193.0	0.0	9370.0	30530.0	0.0	1412.0	8.0	41.0	0.0		10	1
disconnection	Roads	img_2	pred_8.png	196426.0	0.0	10137.0	30426.0	0.0	1516.0	8.0	46.0	0.0		19	1
disconnection	Roads	img_2	pred_9.png	195948.0	0.0	10615.0	30354.0	0.0	1588.0	8.0	51.0	0.0		20	1
disconnection	Roads	img_2	pred_10.png	194687.0	0.0	11876.0	30170.0	0.0	1772.0	8.0	55.0	0.0		5	1
disconnection	Roads	img_2	pred_11.png	194191.0	0.0	12372.0	30109.0	0.0	1833.0	8.0	60.0	0.0		16	1
disconnection	Roads	img_2	pred_12.png	193756.0	0.0	12807.0	30049.0	0.0	1893.0	8.0	65.0	0.0		17	1
disconnection	Roads	img_2	pred_13.png	193316.0	0.0	13247.0	29988.0	0.0	1954.0	8.0	70.0	0.0		8	1
disconnection	Roads	img_2	pred_14.png	192375.0	0.0	14188.0	29867.0	0.0	2075.0	8.0	75.0	0.0		12	1
disconnection	Roads	img_2	pred_15.png	192152.0	0.0	14411.0	29842.0	0.0	2100.0	8.0	80.0	0.0		1	1
disconnection	Roads	img_2	pred_16.png	191542.0	0.0	15021.0	29755.0	0.0	2187.0	8.0	85.0	0.0		3	1
disconnection	Roads	img_2	pred_17.png	191325.0	0.0	15238.0	29726.0	0.0	2216.0	8.0	90.0	0.0		18	1
disconnection	Roads	img_2	pred_18.png	190255.0	0.0	16308.0	29564.0	0.0	2378.0	8.0	95.0	0.0		4	1
disconnection	Roads	img_2	pred_19.png	189729.0	0.0	16834.0	29489.0	0.0	2453.0	8.0	100.0	0.0		15	1
disconnection	Roads	img_1	gt.png	190626.0	0.0	0.0	26311.0	0.0	0.0	5.0	0.0	0.0		0	1
disconnection	Roads	img_1	pred_0.png	189161.0	0.0	1465.0	26113.0	0.0	198.0	5.0	6.0	0.0		2	1
disconnection	Roads	img_1	pred_1.png	187908.0	0.0	2718.0	25959.0	0.0	352.0	5.0	11.0	0.0		11	1
disconnection	Roads	img_1	pred_2.png	186980.0	0.0	3646.0	25821.0	0.0	490.0	5.0	16.0	0.0		6	1
disconnection	Roads	img_1	pred_3.png	186456.0	0.0	4170.0	25756.0	0.0	555.0	5.0	21.0	0.0		13	1
disconnection	Roads	img_1	pred_4.png	185577.0	0.0	5049.0	25658.0	0.0	653.0	5.0	26.0	0.0		7	1
disconnection	Roads	img_1	pred_5.png	185018.0	0.0	5608.0	25593.0	0.0	718.0	5.0	31.0	0.0		14	1
disconnection	Roads	img_1	pred_6.png	184592.0	0.0	6034.0	25533.0	0.0	778.0	5.0	36.0	0.0		9	1
disconnection	Roads	img_1	pred_7.png	184029.0	0.0	6597.0	25471.0	0.0	840.0	5.0	41.0	0.0		10	1
disconnection	Roads	img_1	pred_8.png	182890.0	0.0	7736.0	25305.0	0.0	1006.0	5.0	46.0	0.0		19	1
disconnection	Roads	img_1	pred_9.png	182128.0	0.0	8498.0	25202.0	0.0	1109.0	5.0	51.0	0.0		20	1
disconnection	Roads	img_1	pred_10.png	181449.0	0.0	9177.0	25113.0	0.0	1198.0	5.0	55.0	0.0		5	1
disconnection	Roads	img_1	pred_11.png	181099.0	0.0	9527.0	25075.0	0.0	1236.0	5.0	60.0	0.0		16	1
disconnection	Roads	img_1	pred_12.png	180755.0	0.0	9871.0	25032.0	0.0	1279.0	5.0	65.0	0.0		17	1
disconnection	Roads	img_1	pred_13.png	180338.0	0.0	10288.0	24987.0	0.0	1324.0	5.0	70.0	0.0		8	1
disconnection	Roads	img_1	pred_14.png	179596.0	0.0	11030.0	24867.0	0.0	1444.0	5.0	75.0	0.0		12	1
disconnection	Roads	img_1	pred_15.png	178952.0	0.0	11674.0	24787.0	0.0	1524.0	5.0	80.0	0.0		1	1
disconnection	Roads	img_1	pred_16.png	178579.0	0.0	12047.0	24749.0	0.0	1562.0	5.0	85.0	0.0		3	1
disconnection	Roads	img_1	pred_17.png	178215.0	0.0	12411.0	24705.0	0.0	1606.0	5.0	90.0	0.0		18	1
disconnection	Roads	img_1	pred_18.png	177843.0	0.0	12783.0	24655.0	0.0	1656.0	5.0	95.0	0.0		4	1
disconnection	Roads	img_1	pred_19.png	177550.0	0.0	13076.0	24621.0	0.0	1690.0	5.0	100.0	0.0		15	1
disconnection	Colon_cells	img_0	gt.png	11002.0	0.0	0.0	608.0	0.0	0.0	156.0	0.0	0.0		0	1
disconnection	Colon_cells	img_2	gt.png	22641.0	0.0	0.0	1257.0	0.0	0.0	239.0	0.0	0.0		0	1
disconnection	Colon_cells	img_2	pred_0.png	22611.0	0.0	30.0	1252.0	0.0	5.0	239.0	1.0	0.0		2	1
disconnection	Colon_cells	img_2	pred_1.png	22483.0	0.0	158.0	1244.0	0.0	13.0	239.0	2.0	0.0		9	1
disconnection	Colon_cells	img_2	pred_2.png	22471.0	0.0	170.0	1240.0	0.0	17.0	239.0	3.0	0.0		4	1
disconnection	Colon_cells	img_2	pred_3.png	22352.0	0.0	289.0	1233.0	0.0	24.0	239.0	4.0	0.0		11	1
disconnection	Colon_cells	img_2	pred_4.png	22288.0	0.0	353.0	1228.0	0.0	29.0	239.0	5.0	0.0		5	1
disconnection	Colon_cells	img_2	pred_5.png	22254.0	0.0	387.0	1223.0	0.0	34.0	239.0	6.0	0.0		12	1
disconnection	Colon_cells	img_2	pred_6.png	22110.0	0.0	531.0	1215.0	0.0	42.0	239.0	7.0	0.0		7	1
disconnection	Colon_cells	img_2	pred_7.png	22028.0	0.0	613.0	1210.0	0.0	47.0	239.0	8.0	0.0		8	1
disconnection	Colon_cells	img_2	pred_8.png	21946.0	0.0	695.0	1205.0	0.0	52.0	239.0	9.0	0.0		15	1
disconnection	Colon_cells	img_2	pred_9.png	21877.0	0.0	764.0	1198.0	0.0	59.0	239.0	10.0	0.0		16	1
disconnection	Colon_cells	img_2	pred_10.png	21821.0	0.0	820.0	1192.0	0.0	65.0	239.0	11.0	0.0		3	1
disconnection	Colon_cells	img_2	pred_11.png	21772.0	0.0	869.0	1187.0	0.0	70.0	239.0	12.0	0.0		13	1
disconnection	Colon_cells	img_2	pred_12.png	21728.0	0.0	913.0	1184.0	0.0	73.0	239.0	13.0	0.0		14	1
disconnection	Colon_cells	img_2	pred_13.png	21668.0	0.0	973.0	1180.0	0.0	77.0	239.0	14.0	0.0		6	1
disconnection	Colon_cells	img_2	pred_14.png	21581.0	0.0	1060.0	1177.0	0.0	80.0	239.0	15.0	0.0		10	1
disconnection	Colon_cells	img_2	pred_15.png	21527.0	0.0	1114.0	1170.0	0.0	87.0	239.0	16.0	0.0		1	1
disconnection	Colon_cells	img_1	gt.png	23563.0	0.0	0.0	1374.0	0.0	0.0	279.0	0.0	0.0		0	1
disconnection	Colon_cells	img_1	pred_0.png	23517.0	0.0	46.0	1370.0	0.0	4.0	279.0	1.0	0.0		2	1
disconnection	Colon_cells	img_1	pred_1.png	23471.0	0.0	92.0	1365.0	0.0	9.0	279.0	2.0	0.0		10	1
disconnection	Colon_cells	img_1	pred_2.png	23373.0	0.0	190.0	1356.0	0.0	18.0	279.0	3.0	0.0		5	1
disconnection	Colon_cells	img_1	pred_3.png	23297.0	0.0	266.0	1350.0	0.0	24.0	279.0	4.0	0.0		12	1
disconnection	Colon_cells	img_1	pred_4.png	23268.0	0.0	295.0	1346.0	0.0	28.0	279.0	5.0	0.0		6	1
disconnection	Colon_cells	img_1	pred_5.png	23154.0	0.0	409.0	1338.0	0.0	36.0	279.0	6.0	0.0		13	1
disconnection	Colon_cells	img_1	pred_6.png	23061.0	0.0	502.0	1328.0	0.0	46.0	279.0	7.0	0.0		8	1
disconnection	Colon_cells	img_1	pred_7.png	23041.0	0.0	522.0	1323.0	0.0	51.0	279.0	8.0	0.0		9	1
disconnection	Colon_cells	img_1	pred_8.png	22954.0	0.0	609.0	1316.0	0.0	58.0	279.0	9.0	0.0		17	1
disconnection	Colon_cells	img_1	pred_9.png	22822.0	0.0	741.0	1308.0	0.0	66.0	279.0	10.0	0.0		18	1
disconnection	Colon_cells	img_1	pred_10.png	22816.0	0.0	747.0	1306.0	0.0	68.0	279.0	11.0	0.0		4	1
disconnection	Colon_cells	img_1	pred_11.png	22733.0	0.0	830.0	1299.0	0.0	75.0	279.0	12.0	0.0		14	1
disconnection	Colon_cells	img_1	pred_12.png	22692.0	0.0	871.0	1294.0	0.0	80.0	279.0	13.0	0.0		15	1
disconnection	Colon_cells	img_1	pred_13.png	22668.0	0.0	895.0	1290.0	0.0	84.0	279.0	14.0	0.0		7	1
disconnection	Colon_cells	img_1	pred_14.png	22594.0	0.0	969.0	1283.0	0.0	91.0	279.0	15.0	0.0		11	1
disconnection	Colon_cells	img_1	pred_15.png	22563.0	0.0	1000.0	1279.0	0.0	95.0	279.0	16.0	0.0		1	1
disconnection	Colon_cells	img_1	pred_16.png	22495.0	0.0	1068.0	1273.0	0.0	101.0	279.0	17.0	0.0		3	1
disconnection	Colon_cells	img_1	pred_17.png	22409.0	0.0	1154.0	1265.0	0.0	109.0	279.0	18.0	0.0		16	1
disconnection	CREMI	img_0	gt.png	25478.0	0.0	0.0	8960.0	0.0	0.0	3.0	0.0	0.0		0	1
disconnection	CREMI	img_0	pred_0.png	25396.0	0.0	82.0	8931.0	0.0	29.0	3.0	4.0	0.0		2	1
disconnection	CREMI	img_0	pred_1.png	25363.0	0.0	115.0	8922.0	0.0	38.0	3.0	7.0	0.0		11	1
disconnection	CREMI	img_0	pred_2.png	25306.0	0.0	172.0	8906.0	0.0	54.0	3.0	10.0	0.0		6	1
disconnection	CREMI	img_0	pred_3.png	25268.0	0.0	210.0	8893.0	0.0	67.0	3.0	13.0	0.0		13	1
disconnection	CREMI	img_0	pred_4.png	25233.0	0.0	245.0	8879.0	0.0	81.0	3.0	16.0	0.0		7	1
disconnection	CREMI	img_0	pred_5.png	25203.0	0.0	275.0	8872.0	0.0	88.0	3.0	19.0	0.0		14	1
disconnection	CREMI	img_0	pred_6.png	25170.0	0.0	308.0	8865.0	0.0	95.0	3.0	22.0	0.0		9	1
disconnection	CREMI	img_0	pred_7.png	25133.0	0.0	345.0	8853.0	0.0	107.0	3.0	25.0	0.0		10	1
disconnection	CREMI	img_0	pred_8.png	25100.0	0.0	378.0	8843.0	0.0	117.0	3.0	28.0	0.0		19	1
disconnection	CREMI	img_0	pred_9.png	25070.0	0.0	408.0	8837.0	0.0	123.0	3.0	31.0	0.0		20	1
disconnection	CREMI	img_0	pred_10.png	25025.0	0.0	453.0	8824.0	0.0	136.0	3.0	34.0	0.0		5	1
disconnection	CREMI	img_0	pred_11.png	24992.0	0.0	486.0	8815.0	0.0	145.0	3.0	37.0	0.0		16	1
disconnection	CREMI	img_0	pred_12.png	24962.0	0.0	516.0	8808.0	0.0	152.0	3.0	40.0	0.0		17	1
disconnection	CREMI	img_0	pred_13.png	24930.0	0.0	548.0	8799.0	0.0	161.0	3.0	43.0	0.0		8	1
disconnection	CREMI	img_0	pred_14.png	24894.0	0.0	584.0	8787.0	0.0	173.0	3.0	46.0	0.0		12	1
disconnection	CREMI	img_0	pred_15.png	24843.0	0.0	635.0	8773.0	0.0	187.0	3.0	49.0	0.0		1	1
disconnection	CREMI	img_0	pred_16.png	24810.0	0.0	668.0	8764.0	0.0	196.0	3.0	52.0	0.0		3	1
disconnection	CREMI	img_0	pred_17.png	24780.0	0.0	698.0	8755.0	0.0	205.0	3.0	55.0	0.0		18	1
disconnection	CREMI	img_0	pred_18.png	24732.0	0.0	746.0	8740.0	0.0	220.0	3.0	58.0	0.0		4	1
disconnection	CREMI	img_0	pred_19.png	24702.0	0.0	776.0	8734.0	0.0	226.0	3.0	61.0	0.0		15	1
disconnection	CREMI	img_2	gt.png	25641.0	0.0	0.0	9016.0	0.0	0.0	4.0	0.0	0.0		0	1
disconnection	CREMI	img_2	pred_0.png	25580.0	0.0	61.0	9000.0	0.0	16.0	4.0	5.0	0.0		2	1
disconnection	CREMI	img_2	pred_1.png	25538.0	0.0	103.0	8988.0	0.0	28.0	4.0	8.0	0.0		11	1
disconnection	CREMI	img_2	pred_2.png	25498.0	0.0	143.0	8976.0	0.0	40.0	4.0	12.0	0.0		6	1
disconnection	CREMI	img_2	pred_3.png	25468.0	0.0	173.0	8969.0	0.0	47.0	4.0	15.0	0.0		13	1
disconnection	CREMI	img_2	pred_4.png	25395.0	0.0	246.0	8947.0	0.0	69.0	4.0	19.0	0.0		7	1
disconnection	CREMI	img_2	pred_5.png	25347.0	0.0	294.0	8932.0	0.0	84.0	4.0	22.0	0.0		14	1
disconnection	CREMI	img_2	pred_6.png	25278.0	0.0	363.0	8909.0	0.0	107.0	4.0	26.0	0.0		9	1
disconnection	CREMI	img_2	pred_7.png	25249.0	0.0	392.0	8902.0	0.0	114.0	4.0	29.0	0.0		10	1
disconnection	CREMI	img_2	pred_8.png	25182.0	0.0	459.0	8884.0	0.0	132.0	4.0	33.0	0.0		19	1
disconnection	CREMI	img_2	pred_9.png	25119.0	0.0	522.0	8865.0	0.0	151.0	4.0	37.0	0.0		20	1
disconnection	CREMI	img_2	pred_10.png	25074.0	0.0	567.0	8856.0	0.0	160.0	4.0	40.0	0.0		5	1
disconnection	CREMI	img_2	pred_11.png	25033.0	0.0	608.0	8843.0	0.0	173.0	4.0	44.0	0.0		16	1
disconnection	CREMI	img_2	pred_12.png	24991.0	0.0	650.0	8829.0	0.0	187.0	4.0	47.0	0.0		17	1
disconnection	CREMI	img_2	pred_13.png	24915.0	0.0	726.0	8808.0	0.0	208.0	4.0	51.0	0.0		8	1
disconnection	CREMI	img_2	pred_14.png	24879.0	0.0	762.0	8798.0	0.0	218.0	4.0	54.0	0.0		12	1
disconnection	CREMI	img_2	pred_15.png	24833.0	0.0	808.0	8786.0	0.0	230.0	4.0	58.0	0.0		1	1
disconnection	CREMI	img_2	pred_16.png	24803.0	0.0	838.0	8775.0	0.0	241.0	4.0	61.0	0.0		3	1
disconnection	CREMI	img_2	pred_17.png	24751.0	0.0	890.0	8759.0	0.0	257.0	4.0	65.0	0.0		18	1
disconnection	CREMI	img_2	pred_18.png	24721.0	0.0	920.0	8750.0	0.0	266.0	4.0	68.0	0.0		4	1
disconnection	CREMI	img_2	pred_19.png	24669.0	0.0	972.0	8734.0	0.0	282.0	4.0	72.0	0.0		15	1
disconnection	CREMI	img_1	gt.png	25520.0	0.0	0.0	8892.0	0.0	0.0	5.0	0.0	0.0		0	1
disconnection	CREMI	img_1	pred_0.png	25441.0	0.0	79.0	8870.0	0.0	22.0	5.0	4.0	0.0		2	1
disconnection	CREMI	img_1	pred_1.png	25380.0	0.0	140.0	8850.0	0.0	42.0	5.0	8.0	0.0		11	1
disconnection	CREMI	img_1	pred_2.png	25350.0	0.0	170.0	8842.0	0.0	50.0	5.0	11.0	0.0		6	1
disconnection	CREMI	img_1	pred_3.png	25312.0	0.0	208.0	8834.0	0.0	58.0	5.0	15.0	0.0		13	1
disconnection	CREMI	img_1	pred_4.png	25251.0	0.0	269.0	8817.0	0.0	75.0	5.0	18.0	0.0		7	1
disconnection	CREMI	img_1	pred_5.png	25211.0	0.0	309.0	8806.0	0.0	86.0	5.0	22.0	0.0		14	1
disconnection	CREMI	img_1	pred_6.png	25151.0	0.0	369.0	8788.0	0.0	104.0	5.0	25.0	0.0		9	1
disconnection	CREMI	img_1	pred_7.png	25103.0	0.0	417.0	8775.0	0.0	117.0	5.0	29.0	0.0		10	1
disconnection	CREMI	img_1	pred_8.png	25070.0	0.0	450.0	8766.0	0.0	126.0	5.0	32.0	0.0		19	1
disconnection	CREMI	img_1	pred_9.png	25040.0	0.0	480.0	8759.0	0.0	133.0	5.0	35.0	0.0		20	1
disconnection	CREMI	img_1	pred_10.png	24994.0	0.0	526.0	8745.0	0.0	147.0	5.0	39.0	0.0		5	1
disconnection	CREMI	img_1	pred_11.png	24958.0	0.0	562.0	8733.0	0.0	159.0	5.0	42.0	0.0		16	1
disconnection	CREMI	img_1	pred_12.png	24909.0	0.0	611.0	8721.0	0.0	171.0	5.0	46.0	0.0		17	1
disconnection	CREMI	img_1	pred_13.png	24868.0	0.0	652.0	8708.0	0.0	184.0	5.0	49.0	0.0		8	1
disconnection	CREMI	img_1	pred_14.png	24828.0	0.0	692.0	8697.0	0.0	195.0	5.0	53.0	0.0		12	1
disconnection	CREMI	img_1	pred_15.png	24783.0	0.0	737.0	8690.0	0.0	202.0	5.0	56.0	0.0		1	1
disconnection	CREMI	img_1	pred_16.png	24743.0	0.0	777.0	8677.0	0.0	215.0	5.0	60.0	0.0		3	1
disconnection	CREMI	img_1	pred_17.png	24688.0	0.0	832.0	8662.0	0.0	230.0	5.0	63.0	0.0		18	1
disconnection	CREMI	img_1	pred_18.png	24634.0	0.0	886.0	8643.0	0.0	249.0	5.0	67.0	0.0		4	1
disconnection	CREMI	img_1	pred_19.png	24574.0	0.0	946.0	8626.0	0.0	266.0	5.0	70.0	0.0		15	1
disconnection	LES-AV	img_0	gt.png	158725.0	0.0	0.0	16428.0	0.0	0.0	2.0	0.0	0.0		0	1
disconnection	LES-AV	img_0	pred_0.png	157470.0	0.0	1255.0	16199.0	0.0	229.0	2.0	6.0	0.0		2	1
disconnection	LES-AV	img_0	pred_1.png	156278.0	0.0	2447.0	16008.0	0.0	420.0	2.0	11.0	0.0		11	1
disconnection	LES-AV	img_0	pred_2.png	155208.0	0.0	3517.0	15793.0	0.0	635.0	2.0	16.0	0.0		6	1
